year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children,num_centres,estimated_capacity,shortfall_children,additional_centres_needed,priority_score,priority_rank
2029,PASIR RIS,PASIR RIS WEST,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125,17.0,1700.0,0.0,0,0.0,128
2029,PUNGGOL,PUNGGOL TOWN CENTRE,XGBoost,1533.481689453125,0.0,0.0,1533.481689453125,14.0,1600.0,0.0,0,0.0,128
2029,QUEENSTOWN,COMMONWEALTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,1.0,100.0,0.0,0,0.0,128
2029,QUEENSTOWN,HOLLAND DRIVE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719,4.0,400.0,0.0,0,0.0,128
2029,QUEENSTOWN,KENT RIDGE,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,2.0,200.0,0.0,0,0.0,128
2029,QUEENSTOWN,MARGARET DRIVE,XGBoost,1141.3441162109375,0.0,0.0,1141.3441162109375,12.0,1200.0,0.0,0,0.0,128
2029,QUEENSTOWN,MEI CHIN,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,5.0,500.0,0.0,0,0.0,128
2029,QUEENSTOWN,NATIONAL UNIVERSITY OF SPORE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,128
2029,QUEENSTOWN,ONE NORTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,8.0,800.0,0.0,0,0.0,128
2029,QUEENSTOWN,PASIR PANJANG 1,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,5.0,500.0,0.0,0,0.0,128
2029,QUEENSTOWN,PASIR PANJANG 2,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,8.0,800.0,0.0,0,0.0,128
2029,RIVER VALLEY,LEONIE HILL,XGBoost,178.614990234375,0.0,0.0,178.614990234375,3.0,300.0,0.0,0,0.0,128
2029,RIVER VALLEY,ONE TREE HILL,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,1.0,100.0,0.0,0,0.0,128
2029,RIVER VALLEY,OXLEY,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453,4.0,400.0,0.0,0,0.0,128
2029,ROCHOR,BENCOOLEN,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677,1.0,100.0,0.0,0,0.0,128
2029,ROCHOR,FARRER PARK,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047,1.0,100.0,0.0,0,0.0,128
2029,ROCHOR,LITTLE INDIA,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453,1.0,100.0,0.0,0,0.0,128
2029,ROCHOR,MACKENZIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,128
2029,ROCHOR,MOUNT EMILY,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,2.0,200.0,0.0,0,0.0,128
2029,ROCHOR,VICTORIA,XGBoost,17.808265686035156,0.0,0.0,17.808265686035156,2.0,200.0,0.0,0,0.0,128
2029,SELETAR,SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,128
2029,SEMBAWANG,ADMIRALTY,XGBoost,520.20361328125,0.0,0.0,520.20361328125,10.0,1000.0,0.0,0,0.0,128
2029,SEMBAWANG,SEMBAWANG CENTRAL,XGBoost,1472.83984375,0.0,0.0,1472.83984375,19.0,1900.0,0.0,0,0.0,128
2029,SENGKANG,RIVERVALE,XGBoost,1991.47021484375,0.0,0.0,1991.47021484375,22.0,2200.0,0.0,0,0.0,128
2029,SENGKANG,SENGKANG TOWN CENTRE,XGBoost,2071.5361328125,0.0,0.0,2071.5361328125,23.0,2300.0,0.0,0,0.0,128
2029,SERANGOON,LORONG CHUAN,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875,6.0,600.0,0.0,0,0.0,128
2029,SERANGOON,SELETAR HILLS,XGBoost,520.20361328125,0.0,0.0,520.20361328125,8.0,800.0,0.0,0,0.0,128
2029,SERANGOON,SERANGOON CENTRAL,XGBoost,668.53173828125,0.0,0.0,668.53173828125,8.0,800.0,0.0,0,0.0,128
2029,SERANGOON,SERANGOON NORTH,XGBoost,531.0771484375,0.0,0.0,531.0771484375,8.0,800.0,0.0,0,0.0,128
2029,SERANGOON,SERANGOON NORTH IND ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,128
2029,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719,4.0,400.0,0.0,0,0.0,128
2029,TAMPINES,SIMEI,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125,15.0,1500.0,0.0,0,0.0,128
2029,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828,8.0,800.0,0.0,0,0.0,128
2029,TANGLIN,RIDOUT,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,4.0,400.0,0.0,0,0.0,128
2029,TOA PAYOH,BRADDELL,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,4.0,400.0,0.0,0,0.0,128
2029,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875,8.0,800.0,0.0,0,0.0,128
2029,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,3.0,300.0,0.0,0,0.0,128
2029,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375,12.0,1200.0,0.0,0,0.0,128
2029,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,3.0,300.0,0.0,0,0.0,128
2029,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,128
2029,WESTERN WATER CATCHMENT,MURAI,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217,1.0,100.0,0.0,0,0.0,128
2029,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,128
2029,WOODLANDS,MIDVIEW,XGBoost,1313.6494140625,0.0,0.0,1313.6494140625,16.0,1600.0,0.0,0,0.0,128
2029,WOODLANDS,WOODLANDS EAST,XGBoost,3788.14111328125,0.0,0.0,3788.14111328125,40.0,4000.0,0.0,0,0.0,128
2029,YISHUN,NORTHLAND,XGBoost,807.8912353515625,0.0,0.0,807.8912353515625,16.0,1600.0,0.0,0,0.0,128
2029,YISHUN,SPRINGLEAF,XGBoost,167.855224609375,0.0,0.0,167.855224609375,2.0,200.0,0.0,0,0.0,128
2030,TENGAH,PLANTATION,XGBoost,3335.39599609375,323.6666666666667,38.839999999999996,3335.39599609375,5.0,500.0,2835.39599609375,29,31913.07599609375,1
2030,TAMPINES,TAMPINES NORTH,XGBoost,3844.289794921875,0.0,0.0,3844.289794921875,10.0,1000.0,2844.289794921875,29,31844.289794921875,2
2030,TENGAH,GARDEN,XGBoost,3009.652587890625,692.3333333333334,83.08,3009.652587890625,5.0,500.0,2509.652587890625,26,28675.812587890625,3
2030,PUNGGOL,MATILDA,XGBoost,3142.523193359375,320.6666666666667,38.48,3142.523193359375,14.0,1400.0,1742.523193359375,18,19819.483193359374,4
2030,YISHUN,YISHUN EAST,XGBoost,4468.65673828125,0.0,0.0,4468.65673828125,26.0,2700.0,1768.65673828125,18,19768.65673828125,5
2030,TOA PAYOH,BIDADARI,XGBoost,2339.94091796875,0.0,0.0,2339.94091796875,6.0,600.0,1739.94091796875,18,19739.94091796875,6
2030,BUKIT BATOK,BRICKWORKS,XGBoost,2764.23193359375,263.3333333333333,31.599999999999998,2764.23193359375,12.0,1300.0,1464.23193359375,15,16527.43193359375,7
2030,PUNGGOL,NORTHSHORE,XGBoost,3146.772216796875,0.0,0.0,3146.772216796875,17.0,1700.0,1446.772216796875,15,16446.772216796875,8
2030,TENGAH,PARK,XGBoost,2242.697998046875,0.0,0.0,2242.697998046875,5.0,800.0,1442.697998046875,15,16442.697998046875,9
2030,YISHUN,LOWER SELETAR,XGBoost,1870.5113525390625,998.0,119.75999999999999,1870.5113525390625,6.0,600.0,1270.5113525390625,13,14510.031352539063,10
2030,SENGKANG,FERNVALE,XGBoost,3586.4345703125,0.0,0.0,3586.4345703125,23.0,2400.0,1186.4345703125,12,13186.4345703125,11
2030,QUEENSTOWN,GHIM MOH,XGBoost,1462.8736572265625,619.3333333333334,74.32,1462.8736572265625,4.0,400.0,1062.8736572265625,11,12211.513657226562,12
2030,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,1291.21875,282.6666666666667,33.919999999999995,1291.21875,3.0,400.0,891.21875,9,9959.05875,13
2030,BISHAN,BISHAN EAST,XGBoost,1914.769775390625,0.0,0.0,1914.769775390625,11.0,1100.0,814.769775390625,9,9814.769775390625,14
2030,BEDOK,BEDOK SOUTH,XGBoost,2275.1865234375,722.6666666666666,86.71999999999998,2275.1865234375,15.0,1500.0,775.1865234375,8,8948.6265234375,15
2030,BUKIT MERAH,HENDERSON HILL,XGBoost,961.453369140625,556.3333333333334,66.76,961.453369140625,2.0,200.0,761.453369140625,8,8894.973369140625,16
2030,WOODLANDS,WOODLANDS WEST,XGBoost,1590.0059814453125,133.0,15.959999999999999,1590.0059814453125,8.0,800.0,790.0059814453125,8,8821.925981445313,17
2030,CHOA CHU KANG,KEAT HONG,XGBoost,1982.593505859375,0.0,0.0,1982.593505859375,12.0,1200.0,782.593505859375,8,8782.593505859375,18
2030,TAMPINES,TAMPINES WEST,XGBoost,4533.48046875,187.0,22.439999999999998,4533.48046875,38.0,3800.0,733.48046875,8,8778.36046875,19
2030,WOODLANDS,WOODLANDS SOUTH,XGBoost,1815.6295166015625,210.0,25.2,1815.6295166015625,10.0,1100.0,715.6295166015625,8,8766.029516601562,20
2030,SEMBAWANG,SEMBAWANG EAST,XGBoost,1741.3896484375,0.0,0.0,1741.3896484375,9.0,1000.0,741.3896484375,8,8741.3896484375,21
2030,NOVENA,BALESTIER,XGBoost,1894.37255859375,593.0,71.16,1894.37255859375,12.0,1200.0,694.37255859375,7,7836.69255859375,22
2030,CHOA CHU KANG,TECK WHYE,XGBoost,1812.8634033203125,786.6666666666666,94.39999999999999,1812.8634033203125,12.0,1200.0,612.8634033203125,7,7801.663403320313,23
2030,JURONG WEST,BOON LAY PLACE,XGBoost,1267.7919921875,0.0,0.0,1267.7919921875,6.0,600.0,667.7919921875,7,7667.7919921875,24
2030,SENGKANG,ANCHORVALE,XGBoost,2506.721435546875,0.0,0.0,2506.721435546875,19.0,1900.0,606.721435546875,7,7606.721435546875,25
2030,QUEENSTOWN,QUEENSWAY,XGBoost,644.4853515625,453.6666666666667,54.44,644.4853515625,1.0,100.0,544.4853515625,6,6653.3653515625,26
2030,PUNGGOL,WATERWAY EAST,XGBoost,2780.073486328125,0.0,0.0,2780.073486328125,22.0,2200.0,580.073486328125,6,6580.073486328125,27
2030,SEMBAWANG,SEMBAWANG SPRINGS,XGBoost,1659.166259765625,0.0,0.0,1659.166259765625,11.0,1100.0,559.166259765625,6,6559.166259765625,28
2030,HOUGANG,HOUGANG EAST,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375,5.0,500.0,525.4755859375,6,6525.4755859375,29
2030,HOUGANG,KANGKAR,XGBoost,1411.68359375,0.0,0.0,1411.68359375,9.0,900.0,511.68359375,6,6511.68359375,30
2030,BUKIT PANJANG,SENJA,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125,7.0,700.0,503.6485595703125,6,6503.6485595703125,31
2030,WOODLANDS,WOODGROVE,XGBoost,1779.7176513671875,375.6666666666667,45.080000000000005,1779.7176513671875,13.0,1300.0,479.7176513671875,5,5569.877651367187,32
2030,KALLANG,KAMPONG BUGIS,XGBoost,565.1127319335938,381.0,45.72,565.1127319335938,1.0,100.0,465.11273193359375,5,5556.552731933593,33
2030,HOUGANG,TAI SENG,XGBoost,1293.4268798828125,120.0,14.399999999999999,1293.4268798828125,8.0,800.0,493.4268798828125,5,5522.226879882813,34
2030,BUKIT MERAH,REDHILL,XGBoost,526.8058471679688,260.6666666666667,31.28,526.8058471679688,1.0,100.0,426.80584716796875,5,5489.365847167969,35
2030,CLEMENTI,FABER,XGBoost,571.1087036132812,0.0,0.0,571.1087036132812,1.0,100.0,471.10870361328125,5,5471.108703613281,36
2030,TOA PAYOH,BOON TECK,XGBoost,668.53173828125,0.0,0.0,668.53173828125,2.0,200.0,468.53173828125,5,5468.53173828125,37
2030,TOA PAYOH,TOA PAYOH WEST,XGBoost,625.0711669921875,0.0,0.0,625.0711669921875,2.0,200.0,425.0711669921875,5,5425.0711669921875,38
2030,HOUGANG,TRAFALGAR,XGBoost,1612.845703125,0.0,0.0,1612.845703125,12.0,1200.0,412.845703125,5,5412.845703125,39
2030,CHOA CHU KANG,YEW TEE,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125,8.0,800.0,403.6485595703125,5,5403.6485595703125,40
2030,KALLANG,TANJONG RHU,XGBoost,654.7791137695312,687.6666666666666,82.52,654.7791137695312,3.0,300.0,354.77911376953125,4,4519.819113769531,41
2030,YISHUN,KHATIB,XGBoost,698.6184692382812,425.6666666666667,51.07999999999999,698.6184692382812,3.0,300.0,398.61846923828125,4,4500.778469238281,42
2030,WOODLANDS,NORTH COAST,XGBoost,509.2467346191406,536.3333333333334,64.36,509.2467346191406,2.0,200.0,309.2467346191406,4,4437.966734619141,43
2030,TOA PAYOH,SENNETT,XGBoost,1636.0439453125,0.0,0.0,1636.0439453125,13.0,1300.0,336.0439453125,4,4336.0439453125,44
2030,JURONG EAST,YUHUA WEST,XGBoost,531.0771484375,0.0,0.0,531.0771484375,2.0,200.0,331.0771484375,4,4331.0771484375,45
2030,BEDOK,BEDOK RESERVOIR,XGBoost,1028.5030517578125,0.0,0.0,1028.5030517578125,7.0,700.0,328.5030517578125,4,4328.5030517578125,46
2030,BUKIT MERAH,TELOK BLANGAH DRIVE,XGBoost,803.45703125,58.333333333333336,7.0,803.45703125,5.0,500.0,303.45703125,4,4317.45703125,47
2030,PASIR RIS,PASIR RIS CENTRAL,XGBoost,1412.3909912109375,0.0,0.0,1412.3909912109375,11.0,1100.0,312.3909912109375,4,4312.3909912109375,48
2030,GEYLANG,MACPHERSON,XGBoost,1204.8348388671875,0.0,0.0,1204.8348388671875,9.0,900.0,304.8348388671875,4,4304.8348388671875,49
2030,HOUGANG,HOUGANG WEST,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125,9.0,900.0,303.6485595703125,4,4303.6485595703125,50
2030,QUEENSTOWN,SINGAPORE POLYTECHNIC,XGBoost,383.27935791015625,740.0,88.8,383.27935791015625,1.0,100.0,283.27935791015625,3,3460.879357910156,51
2030,QUEENSTOWN,TANGLIN HALT,XGBoost,579.2650146484375,408.0,48.96,579.2650146484375,3.0,300.0,279.2650146484375,3,3377.1850146484376,52
2030,ROCHOR,SUNGEI ROAD,XGBoost,249.15480041503906,320.0,38.4,249.15480041503906,0.0,0.0,249.15480041503906,3,3325.9548004150392,53
2030,BUKIT MERAH,MARITIME SQUARE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719,0.0,0.0,298.3842468261719,3,3298.384246826172,54
2030,BUKIT MERAH,TELOK BLANGAH RISE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719,0.0,0.0,298.3842468261719,3,3298.384246826172,54
2030,OUTRAM,CHINATOWN,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719,0.0,0.0,298.3842468261719,3,3298.384246826172,54
2030,YISHUN,YISHUN SOUTH,XGBoost,1560.6546630859375,0.0,0.0,1560.6546630859375,13.0,1300.0,260.6546630859375,3,3260.6546630859375,55
2030,ANG MO KIO,CHONG BOON,XGBoost,554.474365234375,0.0,0.0,554.474365234375,3.0,300.0,254.474365234375,3,3254.474365234375,56
2030,CLEMENTI,CLEMENTI NORTH,XGBoost,1242.799560546875,0.0,0.0,1242.799560546875,10.0,1000.0,242.799560546875,3,3242.799560546875,57
2030,BUKIT BATOK,BUKIT BATOK CENTRAL,XGBoost,1141.728759765625,0.0,0.0,1141.728759765625,9.0,900.0,241.728759765625,3,3241.728759765625,58
2030,QUEENSTOWN,DOVER,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,2.0,200.0,238.29818725585938,3,3238.2981872558594,59
2030,PASIR RIS,FLORA DRIVE,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375,3.0,300.0,237.6419677734375,3,3237.6419677734375,60
2030,BUKIT MERAH,TIONG BAHRU STATION,XGBoost,520.20361328125,0.0,0.0,520.20361328125,3.0,300.0,220.20361328125,3,3220.20361328125,61
2030,BUKIT TIMAH,FARRER COURT,XGBoost,520.20361328125,0.0,0.0,520.20361328125,3.0,300.0,220.20361328125,3,3220.20361328125,61
2030,JURONG EAST,TEBAN GARDENS,XGBoost,665.310302734375,362.0,43.44,665.310302734375,5.0,500.0,165.310302734375,2,2252.190302734375,62
2030,BUKIT MERAH,TELOK BLANGAH WAY,XGBoost,191.15121459960938,0.0,0.0,191.15121459960938,0.0,0.0,191.15121459960938,2,2191.1512145996094,63
2030,BUKIT MERAH,EVERTON PARK,XGBoost,190.9115753173828,0.0,0.0,190.9115753173828,0.0,0.0,190.9115753173828,2,2190.911575317383,64
2030,BUKIT TIMAH,HOLLAND ROAD,XGBoost,571.1087036132812,0.0,0.0,571.1087036132812,4.0,400.0,171.10870361328125,2,2171.1087036132812,65
2030,SOUTHERN ISLANDS,SENTOSA,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,0.0,0.0,163.42111206054688,2,2163.421112060547,66
2030,BUKIT TIMAH,LEEDON PARK,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,2.0,200.0,160.29458618164062,2,2160.2945861816406,67
2030,CHANGI,CHANGI WEST,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,0.0,0.0,156.75906372070312,2,2156.759063720703,68
2030,NEWTON,CAIRNHILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875,1.0,100.0,152.1649169921875,2,2152.1649169921875,69
2030,RIVER VALLEY,INSTITUTION HILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875,1.0,100.0,152.1649169921875,2,2152.1649169921875,69
2030,YISHUN,YISHUN WEST,XGBoost,1447.0643310546875,0.0,0.0,1447.0643310546875,13.0,1300.0,147.0643310546875,2,2147.0643310546875,70
2030,CLEMENTI,WEST COAST,XGBoost,546.9749755859375,0.0,0.0,546.9749755859375,4.0,400.0,146.9749755859375,2,2146.9749755859375,71
2030,BEDOK,KAKI BUKIT,XGBoost,1141.728759765625,0.0,0.0,1141.728759765625,10.0,1000.0,141.728759765625,2,2141.728759765625,72
2030,MARINE PARADE,MARINE PARADE,XGBoost,1141.3441162109375,0.0,0.0,1141.3441162109375,10.0,1000.0,141.3441162109375,2,2141.3441162109375,73
2030,SENGKANG,COMPASSVALE,XGBoost,1135.1107177734375,0.0,0.0,1135.1107177734375,10.0,1000.0,135.1107177734375,2,2135.1107177734375,74
2030,BUKIT PANJANG,JELEBU,XGBoost,808.1869506835938,111.33333333333333,13.36,808.1869506835938,7.0,700.0,108.18695068359375,2,2134.9069506835935,75
2030,CHOA CHU KANG,PENG SIANG,XGBoost,1304.3758544921875,0.0,0.0,1304.3758544921875,12.0,1200.0,104.3758544921875,2,2104.3758544921875,76
2030,BEDOK,KEMBANGAN,XGBoost,1368.58154296875,411.3333333333333,49.35999999999999,1368.58154296875,13.0,1300.0,68.58154296875,1,1167.30154296875,77
2030,KALLANG,BOON KENG,XGBoost,472.04541015625,159.0,19.08,472.04541015625,4.0,400.0,72.04541015625,1,1110.20541015625,78
2030,KALLANG,LAVENDER,XGBoost,375.4867858886719,132.66666666666666,15.92,375.4867858886719,3.0,300.0,75.48678588867188,1,1107.3267858886718,79
2030,BUKIT MERAH,BUKIT HO SWEE,XGBoost,537.5743408203125,289.6666666666667,34.76,537.5743408203125,5.0,500.0,37.5743408203125,1,1107.0943408203125,80
2030,BUKIT MERAH,KAMPONG TIONG BAHRU,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625,2.0,200.0,98.14459228515625,1,1098.1445922851562,81
2030,ANG MO KIO,CHENG SAN,XGBoost,695.6127319335938,0.0,0.0,695.6127319335938,6.0,600.0,95.61273193359375,1,1095.6127319335938,82
2030,BUKIT MERAH,ALEXANDRA NORTH,XGBoost,320.2154541015625,301.3333333333333,36.16,320.2154541015625,3.0,300.0,20.2154541015625,1,1092.5354541015624,83
2030,NEWTON,ORANGE GROVE,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047,0.0,0.0,87.24486541748047,1,1087.2448654174805,84
2030,SEMBAWANG,SEMBAWANG STRAITS,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047,0.0,0.0,87.24486541748047,1,1087.2448654174805,84
2030,NEWTON,MONKS HILL,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453,0.0,0.0,75.43555450439453,1,1075.4355545043945,85
2030,PASIR RIS,LOYANG EAST,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828,0.0,0.0,70.35199737548828,1,1070.3519973754883,86
2030,BUKIT PANJANG,BANGKIT,XGBoost,668.53173828125,0.0,0.0,668.53173828125,6.0,600.0,68.53173828125,1,1068.53173828125,87
2030,SERANGOON,UPPER PAYA LEBAR,XGBoost,668.53173828125,0.0,0.0,668.53173828125,6.0,600.0,68.53173828125,1,1068.53173828125,87
2030,TANGLIN,NASSIM,XGBoost,668.53173828125,0.0,0.0,668.53173828125,6.0,600.0,68.53173828125,1,1068.53173828125,87
2030,PUNGGOL,PUNGGOL FIELD,XGBoost,1668.091796875,0.0,0.0,1668.091796875,16.0,1600.0,68.091796875,1,1068.091796875,88
2030,KALLANG,CRAWFORD,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,1.0,100.0,63.421112060546875,1,1063.4211120605469,89
2030,BEDOK,BAYSHORE,XGBoost,363.322021484375,0.0,0.0,363.322021484375,3.0,300.0,63.322021484375,1,1063.322021484375,90
2030,TANGLIN,CHATSWORTH,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,3.0,300.0,60.294586181640625,1,1060.2945861816406,91
2030,DOWNTOWN CORE,CENTRAL SUBZONE,XGBoost,55.4068489074707,0.0,0.0,55.4068489074707,0.0,0.0,55.4068489074707,1,1055.4068489074707,92
2030,NOVENA,MALCOLM,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875,2.0,200.0,52.1649169921875,1,1052.1649169921875,93
2030,TANGLIN,TYERSALL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875,2.0,200.0,52.1649169921875,1,1052.1649169921875,93
2030,JURONG WEST,TAMAN JURONG,XGBoost,1550.56103515625,0.0,0.0,1550.56103515625,15.0,1500.0,50.56103515625,1,1050.56103515625,94
2030,YISHUN,NEE SOON,XGBoost,42.057308197021484,0.0,0.0,42.057308197021484,0.0,0.0,42.057308197021484,1,1042.0573081970215,95
2030,BUKIT MERAH,TIONG BAHRU,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,4.0,400.0,38.298187255859375,1,1038.2981872558594,96
2030,TOA PAYOH,POTONG PASIR,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,4.0,400.0,38.298187255859375,1,1038.2981872558594,96
2030,BUKIT BATOK,GUILIN,XGBoost,438.05853271484375,0.0,0.0,438.05853271484375,4.0,400.0,38.05853271484375,1,1038.0585327148438,97
2030,BEDOK,SIGLAP,XGBoost,236.02688598632812,0.0,0.0,236.02688598632812,2.0,200.0,36.026885986328125,1,1036.0268859863281,98
2030,BUKIT PANJANG,FAJAR,XGBoost,1135.1107177734375,0.0,0.0,1135.1107177734375,11.0,1100.0,35.1107177734375,1,1035.1107177734375,99
2030,BUKIT PANJANG,SAUJANA,XGBoost,1135.1107177734375,0.0,0.0,1135.1107177734375,11.0,1100.0,35.1107177734375,1,1035.1107177734375,99
2030,BUKIT BATOK,BUKIT BATOK WEST,XGBoost,530.8374633789062,0.0,0.0,530.8374633789062,5.0,500.0,30.83746337890625,1,1030.8374633789062,100
2030,BISHAN,UPPER THOMSON,XGBoost,1428.7589111328125,0.0,0.0,1428.7589111328125,14.0,1400.0,28.7589111328125,1,1028.7589111328125,101
2030,SEMBAWANG,SEMBAWANG NORTH,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375,10.0,1000.0,25.4755859375,1,1025.4755859375,102
2030,BUKIT TIMAH,ULU PANDAN,XGBoost,520.20361328125,0.0,0.0,520.20361328125,5.0,500.0,20.20361328125,1,1020.20361328125,103
2030,TOA PAYOH,KIM KEAT,XGBoost,520.20361328125,0.0,0.0,520.20361328125,5.0,500.0,20.20361328125,1,1020.20361328125,103
2030,ANG MO KIO,TOWNSVILLE,XGBoost,504.9688720703125,0.0,0.0,504.9688720703125,5.0,500.0,4.9688720703125,1,1004.9688720703125,104
2030,DOWNTOWN CORE,TANJONG PAGAR,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217,0.0,0.0,3.119231700897217,1,1003.1192317008972,105
2030,BUKIT BATOK,HONG KAH NORTH,XGBoost,702.5792846679688,0.0,0.0,702.5792846679688,7.0,700.0,2.57928466796875,1,1002.5792846679688,106
2030,DOWNTOWN CORE,CECIL,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677,0.0,0.0,1.6363106966018677,1,1001.6363106966019,107
2030,RIVER VALLEY,PATERSON,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677,0.0,0.0,1.6363106966018677,1,1001.6363106966019,107
2030,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,CHANGI,CHANGI POINT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,CHANGI BAY,CHANGI BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,CLEMENTI,PANDAN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,ANSON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,BAYFRONT SUBZONE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,BUGIS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,CLIFFORD PIER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,MARINA CENTRE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,MAXWELL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,NICOLL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
2030,DOWNTOWN CORE,PHILLIP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,108
