postal_code_clean,lat,lon
557783,1.35757878929137,103.86989239785
309458,1.3153020324567,103.845605899704
668693,1.35833342079656,103.759452285032
367904,1.33379360603858,103.88216761942
120207,1.32238038257706,103.762372790269
550301,1.35309223909032,103.867917814702
560229,1.36907465738659,103.838220693814
239704,1.29942800917592,103.83162962683
760423,1.42284296540435,103.848313795012
339213,1.31461770584528,103.865922056564
750491,1.45611278902566,103.817716592062
550504,1.37387843222693,103.876307853422
524972,1.34147220520781,103.938761988677
525858,1.35445354491042,103.940862799115
730024,1.44150532367192,103.772131618917
640739,1.34594298573858,103.700120116691
521524,1.35835090076118,103.938908850193
760476,1.42812110376815,103.853081310727
757088,1.44408021283692,103.813888859199
739069,1.42749278954365,103.792240767626
509397,1.37746857655612,103.958408733539
259101,1.31413877201261,103.824251708848
468182,1.32260373254391,103.946552107131
753468,1.45030915760096,103.814877754821
521106,1.34753918631699,103.94767543125
753503,1.4505380366564,103.82294129946
750487,1.45545241379364,103.816118262593
760107,1.4322180811837,103.827520197458
670631,1.38647806662619,103.760256469034
560102,1.37065009249377,103.839410348811
730715,1.44198957569918,103.799393670745
738405,1.42850409120621,103.776280731648
757022,1.44195844780367,103.81789398539
529653,1.3523360160745,103.941943293971
548542,1.36596356117392,103.884987054392
122312,1.3196729696325,103.764455532029
822101,1.39784715104396,103.906436071245
752115,1.44631122878781,103.829416902418
388384,1.31596030967384,103.881457337554
670439,1.38304567931228,103.770465303497
510561,1.36701303042853,103.950865061907
510229,1.37268853524266,103.961778642664
271011,1.30905394546184,103.794063120888
560442,1.36565326940253,103.855232195496
520432,1.35887571395227,103.950535549557
730755,1.44529965098561,103.793269747402
650116,1.34962866452512,103.746381073293
730023,1.44153975794109,103.773299891196
682803,1.37381927100149,103.743367182453
750105,1.44885564679911,103.832409172149
650463,1.35683551267825,103.741447348978
640717,1.34306008735923,103.697532979515
750309,1.44675733997767,103.821562408022
734780,1.44811995933796,103.801945845172
760934,1.42576336562507,103.83653912369
794430,1.3948267807044,103.878003319945
823622,1.4006620149821,103.910914385755
436959,1.31292852330675,103.893695089109
821663,1.40024347553794,103.917080046799
520871,1.35440347555796,103.932702293995
540339,1.39679315311901,103.888437344772
678295,1.37645075555464,103.770558802654
680602,1.39724418317226,103.744501292642
760612,1.42036475237606,103.835413304775
761796,1.41935683056407,103.833073416324
330049,1.32448737406528,103.866368168069
823195,1.40109207064583,103.906831163698
650531,1.35628923150764,103.750409726092
510575,1.37318924489331,103.946360527843
524492,1.36392332726041,103.955722885854
600055,1.32189197261167,103.737551593405
730848,1.44178218752461,103.791758131626
310236,1.34027351637589,103.852085014347
310219,1.3427643319014,103.855872559307
311014,1.3362682080095,103.858315233952
310192,1.33166814812852,103.850487239503
768019,1.42875460572994,103.836324536111
650460,1.35395376726395,103.739717096448
520341,1.35126488523463,103.960941157436
520803,1.34519808450169,103.937688607467
522487,1.36075820406707,103.957884242384
100063,1.27483128151468,103.810941362052
550306,1.354170253505,103.866885717087
550219,1.35835882176541,103.872182045295
141082,1.2945249886415,103.808755910259
540101,1.38276428893595,103.899272035914
670487,1.38917306201936,103.771106197699
750331,1.44752926111601,103.816660875725
540153,1.39134013970454,103.906579847889
350134,1.33447489186627,103.866286539376
510197,1.36640299690077,103.960738659652
510568,1.36874937350141,103.948912808424
510487,1.37494128665342,103.96059003892
821306,1.40609259640566,103.905395309677
730801,1.44168227966341,103.78598469604
822433,1.41680516005673,103.910100613216
342106,1.33364211083176,103.871164760412
536668,1.37067048377671,103.897529177951
823654,1.39807316138364,103.920318685516
408601,1.31945233598262,103.892134990552
149598,1.30305551306548,103.796483196648
762471,1.42623454415224,103.852433796182
750462,1.45445319201857,103.814035193265
509575,1.36100996347708,103.964948596657
821267,1.4045590871809,103.897504894239
820166,1.3949756292314,103.915467411217
520613,1.36547139149667,103.93625034316
519923,1.38060826673917,103.947732762482
320111,1.32131173607983,103.858250685214
640459,1.35032904500392,103.720911817526
641681,1.34440862686382,103.705195214449
522497,1.35825225174873,103.958367360305
520610,1.36463646143194,103.937173937407
649882,1.34834916643319,103.711381619147
570236,1.35900490923943,103.847006575058
150106,1.28942607947152,103.822276781927
820183,1.39881003085177,103.909845612504
190019,1.30370770062522,103.862344547199
680205,1.38092680230382,103.748559601544
272018,1.31105861060205,103.791886571185
821126,1.39410054093191,103.911356171377
643648,1.33896761050208,103.697949800478
460503,1.33148387479968,103.932465913287
650291,1.34366766259088,103.75605170306
530528,1.37511919152466,103.890726071611
640409,1.35409792704061,103.725324736878
542302,1.3878622433042,103.890705078823
120375,1.31849298732441,103.766701647482
560601,1.38104134784496,103.835131744823
560541,1.37392239168826,103.855621371068
544203,1.38721445178077,103.895525257108
531376,1.36346009799329,103.893576325679
540269,1.38437249020721,103.89565298749
541295,1.39827208206159,103.899276781233
530170,1.35146345874372,103.889319373277
543308,1.3892274723179,103.886844686117
540230,1.38835481994174,103.901270877485
650260,1.35091259231107,103.759021061327
430001,1.31129091152627,103.897703432652
530667,1.37378501535751,103.883849096326
600209,1.33782545955981,103.740093369024
570245,1.36033727387085,103.843963448891
680212,1.3824698614123,103.747347893013
730769,1.44729070675124,103.798950715823
570201,1.35506686196949,103.846946067332
