year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children
2028,JURONG WEST,JURONG WEST CENTRAL,XGBoost,1845.697021484375,0.0,0.0,1845.697021484375
2028,JURONG WEST,KIAN TECK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG WEST,SAFTI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG WEST,TAMAN JURONG,XGBoost,1604.892822265625,338.6666666666667,40.64,1604.892822265625
2028,JURONG WEST,WENYA,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2028,JURONG WEST,YUNNAN,XGBoost,1855.9970703125,73.66666666666667,8.84,1855.9970703125
2028,KALLANG,BENDEMEER,XGBoost,1774.279296875,314.0,37.68,1774.279296875
2028,KALLANG,BOON KENG,XGBoost,439.60888671875,0.0,0.0,439.60888671875
2028,KALLANG,CRAWFORD,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2028,KALLANG,GEYLANG BAHRU,XGBoost,205.24803161621094,0.0,0.0,205.24803161621094
2028,KALLANG,KALLANG BAHRU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,KALLANG,KAMPONG BUGIS,XGBoost,338.32177734375,381.0,45.72,338.32177734375
2028,KALLANG,KAMPONG JAVA,XGBoost,442.4012756347656,333.0,39.96,442.4012756347656
2028,KALLANG,LAVENDER,XGBoost,379.08984375,132.66666666666666,15.92,379.08984375
2028,KALLANG,TANJONG RHU,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2028,LIM CHU KANG,LIM CHU KANG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MANDAI,MANDAI EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MANDAI,MANDAI ESTATE,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2028,MANDAI,MANDAI WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MARINA EAST,MARINA EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MARINA SOUTH,MARINA SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MARINE PARADE,EAST COAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MARINE PARADE,KATONG,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2028,MARINE PARADE,MARINA EAST MP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MARINE PARADE,MARINE PARADE,XGBoost,1135.1107177734375,0.0,0.0,1135.1107177734375
2028,MARINE PARADE,MOUNTBATTEN,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2028,MUSEUM,BRAS BASAH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,MUSEUM,DHOBY GHAUT,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217
2028,MUSEUM,FORT CANNING,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,NEWTON,CAIRNHILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2028,NEWTON,GOODWOOD PARK,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2028,NEWTON,ISTANA NEGARA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,NEWTON,MONKS HILL,XGBoost,78.9868392944336,0.0,0.0,78.9868392944336
2028,NEWTON,NEWTON CIRCUS,XGBoost,2.0948493480682373,0.0,0.0,2.0948493480682373
2028,NEWTON,ORANGE GROVE,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,NORTH EASTERN ISLANDS,NORTH EASTERN ISLANDS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,NOVENA,BALESTIER,XGBoost,1289.5048828125,346.6666666666667,41.6,1289.5048828125
2028,NOVENA,DUNEARN,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2028,NOVENA,MALCOLM,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2028,NOVENA,MOULMEIN,XGBoost,803.45703125,0.0,0.0,803.45703125
2028,NOVENA,MOUNT PLEASANT,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2028,ORCHARD,BOULEVARD,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217
2028,ORCHARD,SOMERSET,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,ORCHARD,TANGLIN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,OUTRAM,CHINA SQUARE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,OUTRAM,CHINATOWN,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2028,OUTRAM,PEARLS HILL,XGBoost,130.45054626464844,0.0,0.0,130.45054626464844
2028,OUTRAM,PEOPLES PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PASIR RIS,FLORA DRIVE,XGBoost,561.6806030273438,0.0,0.0,561.6806030273438
2028,PASIR RIS,LOYANG EAST,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828
2028,PASIR RIS,LOYANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PASIR RIS,PASIR RIS CENTRAL,XGBoost,1507.5838623046875,356.6666666666667,42.800000000000004,1507.5838623046875
2028,PASIR RIS,PASIR RIS DRIVE,XGBoost,1638.8565673828125,0.0,0.0,1638.8565673828125
2028,PASIR RIS,PASIR RIS PARK,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2028,PASIR RIS,PASIR RIS WAFER FAB PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PASIR RIS,PASIR RIS WEST,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125
2028,PAYA LEBAR,AIRPORT ROAD,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PAYA LEBAR,PAYA LEBAR EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PAYA LEBAR,PAYA LEBAR NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PAYA LEBAR,PAYA LEBAR WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PAYA LEBAR,PLAB,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PIONEER,BENOI SECTOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PIONEER,GUL BASIN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PIONEER,GUL CIRCLE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PIONEER,JOO KOON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PIONEER,PIONEER SECTOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PUNGGOL,CONEY ISLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PUNGGOL,MATILDA,XGBoost,3457.729736328125,320.6666666666667,38.48,3457.729736328125
2028,PUNGGOL,NORTHSHORE,XGBoost,3577.33056640625,0.0,0.0,3577.33056640625
2028,PUNGGOL,PUNGGOL CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,PUNGGOL,PUNGGOL FIELD,XGBoost,1844.69140625,0.0,0.0,1844.69140625
2028,PUNGGOL,PUNGGOL TOWN CENTRE,XGBoost,1630.5675048828125,0.0,0.0,1630.5675048828125
2028,PUNGGOL,WATERWAY EAST,XGBoost,3356.141357421875,0.0,0.0,3356.141357421875
2028,QUEENSTOWN,COMMONWEALTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,QUEENSTOWN,DOVER,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2028,QUEENSTOWN,GHIM MOH,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2028,QUEENSTOWN,HOLLAND DRIVE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2028,QUEENSTOWN,KENT RIDGE,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2028,QUEENSTOWN,MARGARET DRIVE,XGBoost,1141.3441162109375,0.0,0.0,1141.3441162109375
2028,QUEENSTOWN,MEI CHIN,XGBoost,442.0662841796875,0.0,0.0,442.0662841796875
2028,QUEENSTOWN,NATIONAL UNIVERSITY OF SPORE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,QUEENSTOWN,ONE NORTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,QUEENSTOWN,PASIR PANJANG 1,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2028,QUEENSTOWN,PASIR PANJANG 2,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2028,QUEENSTOWN,PORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,QUEENSTOWN,QUEENSWAY,XGBoost,80.72825622558594,203.33333333333334,24.400000000000002,80.72825622558594
2028,QUEENSTOWN,SINGAPORE POLYTECHNIC,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,QUEENSTOWN,TANGLIN HALT,XGBoost,302.3561706542969,0.0,0.0,302.3561706542969
2028,RIVER VALLEY,INSTITUTION HILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2028,RIVER VALLEY,LEONIE HILL,XGBoost,178.614990234375,0.0,0.0,178.614990234375
2028,RIVER VALLEY,ONE TREE HILL,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,RIVER VALLEY,OXLEY,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2028,RIVER VALLEY,PATERSON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,ROCHOR,BENCOOLEN,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2028,ROCHOR,FARRER PARK,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,ROCHOR,KAMPONG GLAM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,ROCHOR,LITTLE INDIA,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2028,ROCHOR,MACKENZIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,ROCHOR,MOUNT EMILY,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2028,ROCHOR,ROCHOR CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,ROCHOR,SELEGIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,ROCHOR,SUNGEI ROAD,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047
2028,ROCHOR,VICTORIA,XGBoost,23.080318450927734,0.0,0.0,23.080318450927734
2028,SELETAR,PULAU PUNGGOL BARAT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SELETAR,PULAU PUNGGOL TIMOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SELETAR,SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SELETAR,SELETAR AEROSPACE PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SEMBAWANG,ADMIRALTY,XGBoost,531.0771484375,0.0,0.0,531.0771484375
2028,SEMBAWANG,SEMBAWANG CENTRAL,XGBoost,1501.5889892578125,0.0,0.0,1501.5889892578125
2028,SEMBAWANG,SEMBAWANG EAST,XGBoost,1991.47021484375,0.0,0.0,1991.47021484375
2028,SEMBAWANG,SEMBAWANG NORTH,XGBoost,1045.140625,0.0,0.0,1045.140625
2028,SEMBAWANG,SEMBAWANG SPRINGS,XGBoost,1660.8414306640625,242.0,29.039999999999996,1660.8414306640625
2028,SEMBAWANG,SEMBAWANG STRAITS,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,SEMBAWANG,SENOKO NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SEMBAWANG,SENOKO SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SEMBAWANG,THE WHARVES,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SENGKANG,ANCHORVALE,XGBoost,2780.073486328125,0.0,0.0,2780.073486328125
2028,SENGKANG,COMPASSVALE,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2028,SENGKANG,FERNVALE,XGBoost,4085.64306640625,0.0,0.0,4085.64306640625
2028,SENGKANG,LORONG HALUS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SENGKANG,RIVERVALE,XGBoost,2066.794677734375,0.0,0.0,2066.794677734375
2028,SENGKANG,SENGKANG TOWN CENTRE,XGBoost,2407.0380859375,0.0,0.0,2407.0380859375
2028,SENGKANG,SENGKANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SERANGOON,LORONG CHUAN,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2028,SERANGOON,SELETAR HILLS,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2028,SERANGOON,SERANGOON CENTRAL,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2028,SERANGOON,SERANGOON GARDEN,XGBoost,1222.813720703125,110.0,13.200000000000001,1222.813720703125
2028,SERANGOON,SERANGOON NORTH,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375
2028,SERANGOON,SERANGOON NORTH IND ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SERANGOON,UPPER PAYA LEBAR,XGBoost,702.8189697265625,0.0,0.0,702.8189697265625
2028,SIMPANG,PULAU SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SIMPANG,SIMPANG NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SIMPANG,SIMPANG SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SIMPANG,TANJONG IRAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SINGAPORE RIVER,BOAT QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SINGAPORE RIVER,CLARKE QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,302.3561706542969,0.0,0.0,302.3561706542969
2028,SOUTHERN ISLANDS,SENTOSA,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2028,SOUTHERN ISLANDS,SOUTHERN GROUP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,STRAITS VIEW,STRAITS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SUNGEI KADUT,GALI BATU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SUNGEI KADUT,KRANJI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SUNGEI KADUT,PANG SUA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SUNGEI KADUT,RESERVOIR VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,SUNGEI KADUT,TURF CLUB,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2028,TAMPINES,SIMEI,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125
2028,TAMPINES,TAMPINES EAST,XGBoost,5177.39306640625,89.0,10.68,5177.39306640625
2028,TAMPINES,TAMPINES NORTH,XGBoost,4261.40869140625,0.0,0.0,4261.40869140625
2028,TAMPINES,TAMPINES WEST,XGBoost,4956.04638671875,1513.3333333333333,181.6,4956.04638671875
2028,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828
2028,TANGLIN,CHATSWORTH,XGBoost,366.91448974609375,0.0,0.0,366.91448974609375
2028,TANGLIN,NASSIM,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2028,TANGLIN,RIDOUT,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2028,TANGLIN,TYERSALL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2028,TENGAH,BRICKLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TENGAH,FOREST HILL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TENGAH,GARDEN,XGBoost,2304.6513671875,953.0,114.36,2304.6513671875
2028,TENGAH,PARK,XGBoost,1808.0535888671875,1452.0,174.23999999999998,1808.0535888671875
2028,TENGAH,PLANTATION,XGBoost,2946.329345703125,898.0,107.75999999999999,2946.329345703125
2028,TENGAH,TENGAH INDUSTRIAL ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TOA PAYOH,BIDADARI,XGBoost,2270.58447265625,700.3333333333334,84.04,2270.58447265625
2028,TOA PAYOH,BOON TECK,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2028,TOA PAYOH,BRADDELL,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2028,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2028,TOA PAYOH,KIM KEAT,XGBoost,508.03460693359375,0.0,0.0,508.03460693359375
2028,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2028,TOA PAYOH,PEI CHUN,XGBoost,250.5861358642578,128.33333333333334,15.399999999999999,250.5861358642578
2028,TOA PAYOH,POTONG PASIR,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2028,TOA PAYOH,SENNETT,XGBoost,1780.0496826171875,0.0,0.0,1780.0496826171875
2028,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375
2028,TOA PAYOH,TOA PAYOH WEST,XGBoost,683.1920166015625,306.6666666666667,36.8,683.1920166015625
2028,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2028,TUAS,TENGEH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TUAS,TUAS BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TUAS,TUAS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TUAS,TUAS PROMENADE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TUAS,TUAS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,TUAS,TUAS VIEW EXTENSION,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WESTERN ISLANDS,JURONG ISLAND AND BUKOM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WESTERN ISLANDS,SEMAKAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WESTERN ISLANDS,SUDONG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WESTERN WATER CATCHMENT,BAHAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WESTERN WATER CATCHMENT,MURAI,XGBoost,4.590802192687988,0.0,0.0,4.590802192687988
2028,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,WOODLANDS,MIDVIEW,XGBoost,1340.167724609375,0.0,0.0,1340.167724609375
2028,WOODLANDS,NORTH COAST,XGBoost,250.91355895996094,0.0,0.0,250.91355895996094
2028,WOODLANDS,SENOKO WEST,XGBoost,0.1264697015285492,0.0,0.0,0.1264697015285492
2028,WOODLANDS,WOODGROVE,XGBoost,1635.99853515625,889.0,106.68,1635.99853515625
2028,WOODLANDS,WOODLANDS EAST,XGBoost,3818.969970703125,0.0,0.0,3818.969970703125
2028,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,624.9937133789062,595.0,71.39999999999999,624.9937133789062
2028,WOODLANDS,WOODLANDS SOUTH,XGBoost,1898.0811767578125,210.0,25.2,1898.0811767578125
2028,WOODLANDS,WOODLANDS WEST,XGBoost,1705.2529296875,0.0,0.0,1705.2529296875
2028,YISHUN,KHATIB,XGBoost,303.6659851074219,0.0,0.0,303.6659851074219
2028,YISHUN,LOWER SELETAR,XGBoost,1483.799560546875,0.0,0.0,1483.799560546875
2028,YISHUN,NEE SOON,XGBoost,42.057308197021484,0.0,0.0,42.057308197021484
2028,YISHUN,NORTHLAND,XGBoost,834.2471923828125,0.0,0.0,834.2471923828125
2028,YISHUN,SPRINGLEAF,XGBoost,161.19317626953125,0.0,0.0,161.19317626953125
2028,YISHUN,YISHUN CENTRAL,XGBoost,243.22779846191406,215.33333333333334,25.84,243.22779846191406
2028,YISHUN,YISHUN EAST,XGBoost,4618.21826171875,284.0,34.08,4618.21826171875
2028,YISHUN,YISHUN SOUTH,XGBoost,1558.4281005859375,0.0,0.0,1558.4281005859375
2028,YISHUN,YISHUN WEST,XGBoost,1493.848876953125,0.0,0.0,1493.848876953125
2029,ANG MO KIO,ANG MO KIO TOWN CENTRE,XGBoost,248.61097717285156,298.6666666666667,35.839999999999996,248.61097717285156
2029,ANG MO KIO,CHENG SAN,XGBoost,724.4314575195312,0.0,0.0,724.4314575195312
2029,ANG MO KIO,CHONG BOON,XGBoost,584.4426879882812,0.0,0.0,584.4426879882812
2029,ANG MO KIO,KEBUN BAHRU,XGBoost,554.474365234375,0.0,0.0,554.474365234375
2029,ANG MO KIO,SEMBAWANG HILLS,XGBoost,291.17779541015625,0.0,0.0,291.17779541015625
2029,ANG MO KIO,SHANGRI LA,XGBoost,696.3694458007812,0.0,0.0,696.3694458007812
2029,ANG MO KIO,TAGORE,XGBoost,229.06011962890625,0.0,0.0,229.06011962890625
2029,ANG MO KIO,TOWNSVILLE,XGBoost,504.9688720703125,0.0,0.0,504.9688720703125
2029,ANG MO KIO,YIO CHU KANG,XGBoost,0.0,0.0,0.0,0.0
2029,ANG MO KIO,YIO CHU KANG EAST,XGBoost,149.5526580810547,0.0,0.0,149.5526580810547
2029,ANG MO KIO,YIO CHU KANG NORTH,XGBoost,0.0,0.0,0.0,0.0
2029,ANG MO KIO,YIO CHU KANG WEST,XGBoost,717.6928100585938,0.0,0.0,717.6928100585938
2029,BEDOK,BAYSHORE,XGBoost,363.322021484375,0.0,0.0,363.322021484375
2029,BEDOK,BEDOK NORTH,XGBoost,1975.647705078125,144.33333333333334,17.32,1975.647705078125
2029,BEDOK,BEDOK RESERVOIR,XGBoost,1028.5030517578125,0.0,0.0,1028.5030517578125
2029,BEDOK,BEDOK SOUTH,XGBoost,2060.69873046875,722.6666666666666,86.71999999999998,2060.69873046875
2029,BEDOK,FRANKEL,XGBoost,1531.028564453125,0.0,0.0,1531.028564453125
2029,BEDOK,KAKI BUKIT,XGBoost,1179.0252685546875,0.0,0.0,1179.0252685546875
2029,BEDOK,KEMBANGAN,XGBoost,1305.680419921875,411.3333333333333,49.35999999999999,1305.680419921875
2029,BEDOK,SIGLAP,XGBoost,236.02688598632812,0.0,0.0,236.02688598632812
2029,BISHAN,BISHAN EAST,XGBoost,1868.263671875,500.6666666666667,60.07999999999999,1868.263671875
2029,BISHAN,MARYMOUNT,XGBoost,1192.9342041015625,0.0,0.0,1192.9342041015625
2029,BISHAN,UPPER THOMSON,XGBoost,1447.084228515625,244.0,29.28,1447.084228515625
2029,BOON LAY,LIU FANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2029,BOON LAY,SAMULUN,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2029,BOON LAY,SHIPYARD,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2029,BOON LAY,TUKANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2029,BUKIT BATOK,BRICKWORKS,XGBoost,2934.97021484375,584.0,70.08,2934.97021484375
2029,BUKIT BATOK,BUKIT BATOK CENTRAL,XGBoost,1141.728759765625,0.0,0.0,1141.728759765625
2029,BUKIT BATOK,BUKIT BATOK EAST,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625
2029,BUKIT BATOK,BUKIT BATOK SOUTH,XGBoost,559.4583740234375,0.0,0.0,559.4583740234375
2029,BUKIT BATOK,BUKIT BATOK WEST,XGBoost,537.4022827148438,0.0,0.0,537.4022827148438
2029,BUKIT BATOK,GOMBAK,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625
2029,BUKIT BATOK,GUILIN,XGBoost,438.05853271484375,0.0,0.0,438.05853271484375
2029,BUKIT BATOK,HILLVIEW,XGBoost,546.7352905273438,0.0,0.0,546.7352905273438
2029,BUKIT BATOK,HONG KAH NORTH,XGBoost,731.3980102539062,0.0,0.0,731.3980102539062
2029,BUKIT MERAH,ALEXANDRA HILL,XGBoost,519.9639282226562,0.0,0.0,519.9639282226562
2029,BUKIT MERAH,ALEXANDRA NORTH,XGBoost,272.1457824707031,301.3333333333333,36.16,272.1457824707031
2029,BUKIT MERAH,BUKIT HO SWEE,XGBoost,472.8118896484375,289.6666666666667,34.76,472.8118896484375
2029,BUKIT MERAH,BUKIT MERAH,XGBoost,1.3966646194458008,0.0,0.0,1.3966646194458008
2029,BUKIT MERAH,CITY TERMINALS,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2029,BUKIT MERAH,DEPOT ROAD,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625
2029,BUKIT MERAH,EVERTON PARK,XGBoost,190.9115753173828,0.0,0.0,190.9115753173828
2029,BUKIT MERAH,HENDERSON HILL,XGBoost,654.5394287109375,556.3333333333334,66.76,654.5394287109375
2029,BUKIT MERAH,KAMPONG TIONG BAHRU,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625
2029,BUKIT MERAH,MARITIME SQUARE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2029,BUKIT MERAH,REDHILL,XGBoost,462.04339599609375,260.6666666666667,31.28,462.04339599609375
2029,BUKIT MERAH,SINGAPORE GENERAL HOSPITAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2029,BUKIT MERAH,TELOK BLANGAH DRIVE,XGBoost,819.3208618164062,58.333333333333336,7.0,819.3208618164062
2029,BUKIT MERAH,TELOK BLANGAH RISE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2029,BUKIT MERAH,TELOK BLANGAH WAY,XGBoost,191.15121459960938,0.0,0.0,191.15121459960938
2029,BUKIT MERAH,TIONG BAHRU,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2029,BUKIT MERAH,TIONG BAHRU STATION,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2029,BUKIT PANJANG,BANGKIT,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2029,BUKIT PANJANG,DAIRY FARM,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2029,BUKIT PANJANG,FAJAR,XGBoost,1141.9683837890625,0.0,0.0,1141.9683837890625
2029,BUKIT PANJANG,JELEBU,XGBoost,808.1869506835938,111.33333333333333,13.36,808.1869506835938
2029,BUKIT PANJANG,NATURE RESERVE,XGBoost,178.614990234375,0.0,0.0,178.614990234375
2029,BUKIT PANJANG,SAUJANA,XGBoost,1141.9683837890625,0.0,0.0,1141.9683837890625
2029,BUKIT PANJANG,SENJA,XGBoost,1211.9156494140625,0.0,0.0,1211.9156494140625
2029,BUKIT TIMAH,ANAK BUKIT,XGBoost,1141.9683837890625,0.0,0.0,1141.9683837890625
2029,BUKIT TIMAH,CORONATION ROAD,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2029,BUKIT TIMAH,FARRER COURT,XGBoost,531.0771484375,0.0,0.0,531.0771484375
2029,BUKIT TIMAH,HILLCREST,XGBoost,546.9749755859375,0.0,0.0,546.9749755859375
